OriginAirportID,DestAirportID,num_flights,origin_city,origin_state,origin_name,dest_city,dest_state,dest_name,origin_IATA,origin_airport,origin_country,origin_latitude,origin_longitude,dest_IATA,dest_airport,dest_country,dest_latitude,dest_longitude
12892,10140,1844,Los Angeles,CA,Los Angeles International,Albuquerque,NM,Albuquerque International Sunport,LAX,Los Angeles International,USA,33.94253611,-118.4080744,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13198,10140,214,Kansas City,MO,Kansas City International,Albuquerque,NM,Albuquerque International Sunport,MCI,Kansas City International,USA,39.29760528,-94.71390556,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13204,10140,131,Orlando,FL,Orlando International,Albuquerque,NM,Albuquerque International Sunport,MCO,Orlando International,USA,28.42888889,-81.31602778,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13232,10140,424,Chicago,IL,Chicago Midway International,Albuquerque,NM,Albuquerque International Sunport,MDW,Chicago Midway,USA,41.7859825,-87.75242444,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13232,10140,424,Chicago,IL,Chicago Midway International,Albuquerque,NM,Albuquerque International Sunport,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13930,10140,530,Chicago,IL,Chicago O'Hare International,Albuquerque,NM,Albuquerque International Sunport,MDW,Chicago Midway,USA,41.7859825,-87.75242444,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13930,10140,530,Chicago,IL,Chicago O'Hare International,Albuquerque,NM,Albuquerque International Sunport,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13487,10140,335,Minneapolis,MN,Minneapolis-St Paul International,Albuquerque,NM,Albuquerque International Sunport,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
13796,10140,587,Oakland,CA,Metropolitan Oakland International,Albuquerque,NM,Albuquerque International Sunport,OAK,Metropolitan Oakland International,USA,37.72129083,-122.2207167,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14057,10140,213,Portland,OR,Portland International,Albuquerque,NM,Albuquerque International Sunport,PDX,Portland Intl,USA,45.58872222,-122.5975,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14107,10140,2650,Phoenix,AZ,Phoenix Sky Harbor International,Albuquerque,NM,Albuquerque International Sunport,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14679,10140,556,San Diego,CA,San Diego International,Albuquerque,NM,Albuquerque International Sunport,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14747,10140,364,Seattle,WA,Seattle/Tacoma International,Albuquerque,NM,Albuquerque International Sunport,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14771,10140,330,San Francisco,CA,San Francisco International,Albuquerque,NM,Albuquerque International Sunport,SFO,San Francisco International,USA,37.61900194,-122.3748433,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
14869,10140,618,Salt Lake City,UT,Salt Lake City International,Albuquerque,NM,Albuquerque International Sunport,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
15376,10140,75,Tucson,AZ,Tucson International,Albuquerque,NM,Albuquerque International Sunport,TUS,Tucson International,USA,32.11608333,-110.9410278,ABQ,Albuquerque International,USA,35.04022222,-106.6091944
10397,10299,67,Atlanta,GA,Hartsfield-Jackson Atlanta International,Anchorage,AK,Ted Stevens Anchorage International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
11292,10299,430,Denver,CO,Denver International,Anchorage,AK,Ted Stevens Anchorage International,DEN,Denver Intl,USA,39.85840806,-104.6670019,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
11618,10299,8,Newark,NJ,Newark Liberty International,Anchorage,AK,Ted Stevens Anchorage International,EWR,Newark Intl,USA,40.69249722,-74.16866056,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
12173,10299,184,Honolulu,HI,Honolulu International,Anchorage,AK,Ted Stevens Anchorage International,HNL,Honolulu International,USA,21.31869111,-157.9224072,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
12266,10299,120,Houston,TX,George Bush Intercontinental/Houston,Anchorage,AK,Ted Stevens Anchorage International,HOU,William P X,USA,29.64541861,-95.27888889,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
12266,10299,120,Houston,TX,George Bush Intercontinental/Houston,Anchorage,AK,Ted Stevens Anchorage International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
12892,10299,333,Los Angeles,CA,Los Angeles International,Anchorage,AK,Ted Stevens Anchorage International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
12954,10299,111,Long Beach,CA,Long Beach Airport,Anchorage,AK,Ted Stevens Anchorage International,LGB,Long Beach (Daugherty ),USA,33.81772222,-118.1516111,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
13930,10299,468,Chicago,IL,Chicago O'Hare International,Anchorage,AK,Ted Stevens Anchorage International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
13930,10299,468,Chicago,IL,Chicago O'Hare International,Anchorage,AK,Ted Stevens Anchorage International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
13487,10299,554,Minneapolis,MN,Minneapolis-St Paul International,Anchorage,AK,Ted Stevens Anchorage International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
13830,10299,3,Kahului,HI,Kahului Airport,Anchorage,AK,Ted Stevens Anchorage International,OGG,Kahului,USA,20.89864972,-156.4304578,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
14057,10299,598,Portland,OR,Portland International,Anchorage,AK,Ted Stevens Anchorage International,PDX,Portland Intl,USA,45.58872222,-122.5975,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
14107,10299,208,Phoenix,AZ,Phoenix Sky Harbor International,Anchorage,AK,Ted Stevens Anchorage International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
14747,10299,3914,Seattle,WA,Seattle/Tacoma International,Anchorage,AK,Ted Stevens Anchorage International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
14771,10299,273,San Francisco,CA,San Francisco International,Anchorage,AK,Ted Stevens Anchorage International,SFO,San Francisco International,USA,37.61900194,-122.3748433,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
14869,10299,295,Salt Lake City,UT,Salt Lake City International,Anchorage,AK,Ted Stevens Anchorage International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,ANC,Ted Stevens Anchorage International,USA,61.17432028,-149.9961856
10397,10423,1724,Atlanta,GA,Hartsfield-Jackson Atlanta International,Austin,TX,Austin - Bergstrom International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
10693,10423,415,Nashville,TN,Nashville International,Austin,TX,Austin - Bergstrom International,BNA,Nashville International,USA,36.12447667,-86.67818222,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
10721,10423,209,Boston,MA,Logan International,Austin,TX,Austin - Bergstrom International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
10821,10423,522,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Austin,TX,Austin - Bergstrom International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11042,10423,32,Cleveland,OH,Cleveland-Hopkins International,Austin,TX,Austin - Bergstrom International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11057,10423,647,Charlotte,NC,Charlotte Douglas International,Austin,TX,Austin - Bergstrom International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11259,10423,2256,Dallas,TX,Dallas Love Field,Austin,TX,Austin - Bergstrom International,DAL,Dallas Love ,USA,32.84711389,-96.85177222,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11292,10423,1095,Denver,CO,Denver International,Austin,TX,Austin - Bergstrom International,DEN,Denver Intl,USA,39.85840806,-104.6670019,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11433,10423,555,Detroit,MI,Detroit Metro Wayne County,Austin,TX,Austin - Bergstrom International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
11618,10423,602,Newark,NJ,Newark Liberty International,Austin,TX,Austin - Bergstrom International,EWR,Newark Intl,USA,40.69249722,-74.16866056,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12191,10423,1005,Houston,TX,William P Hobby,Austin,TX,Austin - Bergstrom International,HOU,William P X,USA,29.64541861,-95.27888889,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12191,10423,1005,Houston,TX,William P Hobby,Austin,TX,Austin - Bergstrom International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12266,10423,1878,Houston,TX,George Bush Intercontinental/Houston,Austin,TX,Austin - Bergstrom International,HOU,William P X,USA,29.64541861,-95.27888889,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12266,10423,1878,Houston,TX,George Bush Intercontinental/Houston,Austin,TX,Austin - Bergstrom International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12478,10423,850,New York,NY,John F. Kennedy International,Austin,TX,Austin - Bergstrom International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12478,10423,850,New York,NY,John F. Kennedy International,Austin,TX,Austin - Bergstrom International,LGA,LaGuardia,USA,40.77724306,-73.87260917,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12889,10423,628,Las Vegas,NV,McCarran International,Austin,TX,Austin - Bergstrom International,LAS,McCarran International,USA,36.08036111,-115.1523333,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12892,10423,1404,Los Angeles,CA,Los Angeles International,Austin,TX,Austin - Bergstrom International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
12954,10423,304,Long Beach,CA,Long Beach Airport,Austin,TX,Austin - Bergstrom International,LGB,Long Beach (Daugherty ),USA,33.81772222,-118.1516111,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13204,10423,579,Orlando,FL,Orlando International,Austin,TX,Austin - Bergstrom International,MCO,Orlando International,USA,28.42888889,-81.31602778,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13232,10423,602,Chicago,IL,Chicago Midway International,Austin,TX,Austin - Bergstrom International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13232,10423,602,Chicago,IL,Chicago Midway International,Austin,TX,Austin - Bergstrom International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13930,10423,1141,Chicago,IL,Chicago O'Hare International,Austin,TX,Austin - Bergstrom International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13930,10423,1141,Chicago,IL,Chicago O'Hare International,Austin,TX,Austin - Bergstrom International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13244,10423,415,Memphis,TN,Memphis International,Austin,TX,Austin - Bergstrom International,MEM,Memphis International,USA,35.04241667,-89.97666667,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13487,10423,574,Minneapolis,MN,Minneapolis-St Paul International,Austin,TX,Austin - Bergstrom International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
13796,10423,206,Oakland,CA,Metropolitan Oakland International,Austin,TX,Austin - Bergstrom International,OAK,Metropolitan Oakland International,USA,37.72129083,-122.2207167,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14057,10423,97,Portland,OR,Portland International,Austin,TX,Austin - Bergstrom International,PDX,Portland Intl,USA,45.58872222,-122.5975,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14100,10423,213,Philadelphia,PA,Philadelphia International,Austin,TX,Austin - Bergstrom International,PHL,Philadelphia Intl,USA,39.87195278,-75.24114083,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14107,10423,1728,Phoenix,AZ,Phoenix Sky Harbor International,Austin,TX,Austin - Bergstrom International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14679,10423,403,San Diego,CA,San Diego International,Austin,TX,Austin - Bergstrom International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14747,10423,214,Seattle,WA,Seattle/Tacoma International,Austin,TX,Austin - Bergstrom International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14771,10423,1516,San Francisco,CA,San Francisco International,Austin,TX,Austin - Bergstrom International,SFO,San Francisco International,USA,37.61900194,-122.3748433,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14831,10423,392,San Jose,CA,Norman Y. Mineta San Jose International,Austin,TX,Austin - Bergstrom International,SJC,San Jose International,USA,37.36186194,-121.9290089,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
14869,10423,592,Salt Lake City,UT,Salt Lake City International,Austin,TX,Austin - Bergstrom International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
15304,10423,213,Tampa,FL,Tampa International,Austin,TX,Austin - Bergstrom International,TPA,Tampa International ,USA,27.97547222,-82.53325,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194
10397,10693,2064,Atlanta,GA,Hartsfield-Jackson Atlanta International,Nashville,TN,Nashville International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,BNA,Nashville International,USA,36.12447667,-86.67818222
10423,10693,415,Austin,TX,Austin - Bergstrom International,Nashville,TN,Nashville International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,BNA,Nashville International,USA,36.12447667,-86.67818222
10721,10693,404,Boston,MA,Logan International,Nashville,TN,Nashville International,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917,BNA,Nashville International,USA,36.12447667,-86.67818222
10821,10693,1233,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Nashville,TN,Nashville International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,BNA,Nashville International,USA,36.12447667,-86.67818222
11042,10693,840,Cleveland,OH,Cleveland-Hopkins International,Nashville,TN,Nashville International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,BNA,Nashville International,USA,36.12447667,-86.67818222
11057,10693,1203,Charlotte,NC,Charlotte Douglas International,Nashville,TN,Nashville International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,BNA,Nashville International,USA,36.12447667,-86.67818222
11066,10693,407,Columbus,OH,Port Columbus International,Nashville,TN,Nashville International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,BNA,Nashville International,USA,36.12447667,-86.67818222
11292,10693,1421,Denver,CO,Denver International,Nashville,TN,Nashville International,DEN,Denver Intl,USA,39.85840806,-104.6670019,BNA,Nashville International,USA,36.12447667,-86.67818222
11433,10693,1413,Detroit,MI,Detroit Metro Wayne County,Nashville,TN,Nashville International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,BNA,Nashville International,USA,36.12447667,-86.67818222
11618,10693,1507,Newark,NJ,Newark Liberty International,Nashville,TN,Nashville International,EWR,Newark Intl,USA,40.69249722,-74.16866056,BNA,Nashville International,USA,36.12447667,-86.67818222
12191,10693,789,Houston,TX,William P Hobby,Nashville,TN,Nashville International,HOU,William P X,USA,29.64541861,-95.27888889,BNA,Nashville International,USA,36.12447667,-86.67818222
12191,10693,789,Houston,TX,William P Hobby,Nashville,TN,Nashville International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,BNA,Nashville International,USA,36.12447667,-86.67818222
12266,10693,1249,Houston,TX,George Bush Intercontinental/Houston,Nashville,TN,Nashville International,HOU,William P X,USA,29.64541861,-95.27888889,BNA,Nashville International,USA,36.12447667,-86.67818222
12266,10693,1249,Houston,TX,George Bush Intercontinental/Houston,Nashville,TN,Nashville International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,BNA,Nashville International,USA,36.12447667,-86.67818222
12451,10693,722,Jacksonville,FL,Jacksonville International,Nashville,TN,Nashville International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,BNA,Nashville International,USA,36.12447667,-86.67818222
12478,10693,428,New York,NY,John F. Kennedy International,Nashville,TN,Nashville International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,BNA,Nashville International,USA,36.12447667,-86.67818222
12478,10693,428,New York,NY,John F. Kennedy International,Nashville,TN,Nashville International,LGA,LaGuardia,USA,40.77724306,-73.87260917,BNA,Nashville International,USA,36.12447667,-86.67818222
12953,10693,1976,New York,NY,LaGuardia,Nashville,TN,Nashville International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,BNA,Nashville International,USA,36.12447667,-86.67818222
12953,10693,1976,New York,NY,LaGuardia,Nashville,TN,Nashville International,LGA,LaGuardia,USA,40.77724306,-73.87260917,BNA,Nashville International,USA,36.12447667,-86.67818222
12889,10693,605,Las Vegas,NV,McCarran International,Nashville,TN,Nashville International,LAS,McCarran International,USA,36.08036111,-115.1523333,BNA,Nashville International,USA,36.12447667,-86.67818222
12892,10693,1031,Los Angeles,CA,Los Angeles International,Nashville,TN,Nashville International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,BNA,Nashville International,USA,36.12447667,-86.67818222
13198,10693,763,Kansas City,MO,Kansas City International,Nashville,TN,Nashville International,MCI,Kansas City International,USA,39.29760528,-94.71390556,BNA,Nashville International,USA,36.12447667,-86.67818222
13204,10693,887,Orlando,FL,Orlando International,Nashville,TN,Nashville International,MCO,Orlando International,USA,28.42888889,-81.31602778,BNA,Nashville International,USA,36.12447667,-86.67818222
13232,10693,1498,Chicago,IL,Chicago Midway International,Nashville,TN,Nashville International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,BNA,Nashville International,USA,36.12447667,-86.67818222
13232,10693,1498,Chicago,IL,Chicago Midway International,Nashville,TN,Nashville International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,BNA,Nashville International,USA,36.12447667,-86.67818222
13930,10693,2973,Chicago,IL,Chicago O'Hare International,Nashville,TN,Nashville International,MDW,Chicago Midway,USA,41.7859825,-87.75242444,BNA,Nashville International,USA,36.12447667,-86.67818222
13930,10693,2973,Chicago,IL,Chicago O'Hare International,Nashville,TN,Nashville International,ORD,Chicago O'Hare International,USA,41.979595,-87.90446417,BNA,Nashville International,USA,36.12447667,-86.67818222
13244,10693,296,Memphis,TN,Memphis International,Nashville,TN,Nashville International,MEM,Memphis International,USA,35.04241667,-89.97666667,BNA,Nashville International,USA,36.12447667,-86.67818222
13303,10693,619,Miami,FL,Miami International,Nashville,TN,Nashville International,MIA,Miami International,USA,25.79325,-80.29055556,BNA,Nashville International,USA,36.12447667,-86.67818222
13487,10693,1183,Minneapolis,MN,Minneapolis-St Paul International,Nashville,TN,Nashville International,MSP,Minneapolis-St Paul Intl,USA,44.88054694,-93.2169225,BNA,Nashville International,USA,36.12447667,-86.67818222
13495,10693,708,New Orleans,LA,Louis Armstrong New Orleans International,Nashville,TN,Nashville International,MSY,New Orleans International ,USA,29.99338889,-90.25802778,BNA,Nashville International,USA,36.12447667,-86.67818222
13931,10693,214,Norfolk,VA,Norfolk International,Nashville,TN,Nashville International,ORF,Norfolk International,USA,36.89461111,-76.20122222,BNA,Nashville International,USA,36.12447667,-86.67818222
14100,10693,411,Philadelphia,PA,Philadelphia International,Nashville,TN,Nashville International,PHL,Philadelphia Intl,USA,39.87195278,-75.24114083,BNA,Nashville International,USA,36.12447667,-86.67818222
14107,10693,480,Phoenix,AZ,Phoenix Sky Harbor International,Nashville,TN,Nashville International,PHX,Phoenix Sky Harbor International,USA,33.43416667,-112.0080556,BNA,Nashville International,USA,36.12447667,-86.67818222
14122,10693,33,Pittsburgh,PA,Pittsburgh International,Nashville,TN,Nashville International,PIT,Pittsburgh International,USA,40.49146583,-80.23287083,BNA,Nashville International,USA,36.12447667,-86.67818222
14679,10693,272,San Diego,CA,San Diego International,Nashville,TN,Nashville International,SAN,San Diego International-Lindbergh ,USA,32.73355611,-117.1896567,BNA,Nashville International,USA,36.12447667,-86.67818222
14683,10693,403,San Antonio,TX,San Antonio International,Nashville,TN,Nashville International,SAT,San Antonio International,USA,29.53369444,-98.46977778,BNA,Nashville International,USA,36.12447667,-86.67818222
14747,10693,119,Seattle,WA,Seattle/Tacoma International,Nashville,TN,Nashville International,SEA,Seattle-Tacoma Intl,USA,47.44898194,-122.3093131,BNA,Nashville International,USA,36.12447667,-86.67818222
14869,10693,204,Salt Lake City,UT,Salt Lake City International,Nashville,TN,Nashville International,SLC,Salt Lake City Intl,USA,40.78838778,-111.9777731,BNA,Nashville International,USA,36.12447667,-86.67818222
15304,10693,779,Tampa,FL,Tampa International,Nashville,TN,Nashville International,TPA,Tampa International ,USA,27.97547222,-82.53325,BNA,Nashville International,USA,36.12447667,-86.67818222
10397,10721,3318,Atlanta,GA,Hartsfield-Jackson Atlanta International,Boston,MA,Logan International,ATL,William B Hartsfield-Atlanta Intl,USA,33.64044444,-84.42694444,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
10423,10721,209,Austin,TX,Austin - Bergstrom International,Boston,MA,Logan International,AUS,Austin-Bergstrom International,USA,30.19453278,-97.66987194,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
10693,10721,403,Nashville,TN,Nashville International,Boston,MA,Logan International,BNA,Nashville International,USA,36.12447667,-86.67818222,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
10792,10721,1000,Buffalo,NY,Buffalo Niagara International,Boston,MA,Logan International,BUF,Buffalo Niagara Intl,USA,42.94052472,-78.73216667,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
10821,10721,3444,Baltimore,MD,Baltimore/Washington International Thurgood Marshall,Boston,MA,Logan International,BWI,Baltimore-Washington International,USA,39.17540167,-76.66819833,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11042,10721,446,Cleveland,OH,Cleveland-Hopkins International,Boston,MA,Logan International,CLE,Cleveland-Hopkins Intl,USA,41.41089417,-81.84939667,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11057,10721,2289,Charlotte,NC,Charlotte Douglas International,Boston,MA,Logan International,CLT,Charlotte Douglas International,USA,35.21401111,-80.94312583,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11066,10721,2,Columbus,OH,Port Columbus International,Boston,MA,Logan International,CMH,Port Columbus Intl,USA,39.99798528,-82.89188278,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11292,10721,1561,Denver,CO,Denver International,Boston,MA,Logan International,DEN,Denver Intl,USA,39.85840806,-104.6670019,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11433,10721,1409,Detroit,MI,Detroit Metro Wayne County,Boston,MA,Logan International,DTW,Detroit Metropolitan-Wayne County,USA,42.21205889,-83.34883583,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
11618,10721,3222,Newark,NJ,Newark Liberty International,Boston,MA,Logan International,EWR,Newark Intl,USA,40.69249722,-74.16866056,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12191,10721,422,Houston,TX,William P Hobby,Boston,MA,Logan International,HOU,William P X,USA,29.64541861,-95.27888889,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12191,10721,422,Houston,TX,William P Hobby,Boston,MA,Logan International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12266,10721,1114,Houston,TX,George Bush Intercontinental/Houston,Boston,MA,Logan International,HOU,William P X,USA,29.64541861,-95.27888889,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12266,10721,1114,Houston,TX,George Bush Intercontinental/Houston,Boston,MA,Logan International,IAH,George Bush Intercontinental,USA,29.98047222,-95.33972222,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12339,10721,11,Indianapolis,IN,Indianapolis International,Boston,MA,Logan International,IND,Indianapolis International,USA,39.71732917,-86.29438417,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12451,10721,397,Jacksonville,FL,Jacksonville International,Boston,MA,Logan International,JAX,Jacksonville International,USA,30.49405556,-81.68786111,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12478,10721,3481,New York,NY,John F. Kennedy International,Boston,MA,Logan International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12478,10721,3481,New York,NY,John F. Kennedy International,Boston,MA,Logan International,LGA,LaGuardia,USA,40.77724306,-73.87260917,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12953,10721,2573,New York,NY,LaGuardia,Boston,MA,Logan International,JFK,John F Kennedy Intl,USA,40.63975111,-73.77892556,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12953,10721,2573,New York,NY,LaGuardia,Boston,MA,Logan International,LGA,LaGuardia,USA,40.77724306,-73.87260917,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12889,10721,505,Las Vegas,NV,McCarran International,Boston,MA,Logan International,LAS,McCarran International,USA,36.08036111,-115.1523333,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12892,10721,2299,Los Angeles,CA,Los Angeles International,Boston,MA,Logan International,LAX,Los Angeles International,USA,33.94253611,-118.4080744,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
12954,10721,189,Long Beach,CA,Long Beach Airport,Boston,MA,Logan International,LGB,Long Beach (Daugherty ),USA,33.81772222,-118.1516111,BOS,Gen Edw L Logan Intl,USA,42.3643475,-71.00517917
